YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,4,22,3,HA,182,N488HA,HNL,ITO,1142,1139,-3,14,1153,51,54,36,216,1229,4,1233,1233,0,0,0,,,,,,
2015,9,29,2,EV,5261,N868AS,ATL,SHV,2046,2047,1,16,2103,109,99,80,551,2123,3,2135,2126,-9,0,0,,,,,,
2015,8,26,3,DL,2239,N966DL,BWI,ATL,800,752,-8,15,807,110,107,86,577,933,6,950,939,-11,0,0,,,,,,
2015,1,29,4,AA,1589,N3AEAA,LGA,MIA,2030,2024,-6,16,2040,200,182,160,1096,2320,6,2350,2326,-24,0,0,,,,,,
2015,12,3,4,OO,5690,N466SW,SFO,RNO,1550,1753,123,17,1810,62,64,40,192,1850,7,1652,1857,125,0,0,,2,0,32,91,0
2015,11,7,6,AA,2367,N3DSAA,FLL,ORD,1955,1943,-12,17,2000,197,184,158,1182,2138,9,2212,2147,-25,0,0,,,,,,
2015,10,9,5,AA,2144,N950UW,12953,11278,900,856,-4,28,924,84,77,44,214,1008,5,1024,1013,-11,0,0,,,,,,
2015,11,17,2,EV,5783,N13975,IAH,LFT,747,746,-1,25,811,61,66,37,201,848,4,848,852,4,0,0,,,,,,
2015,6,21,7,UA,1545,N39728,AUS,IAH,648,641,-7,11,652,60,54,31,140,723,12,748,735,-13,0,0,,,,,,
2015,10,10,6,B6,1730,N503JB,14635,12478,1955,1947,-8,12,1959,162,167,142,1074,2221,13,2237,2234,-3,0,0,,,,,,
2015,10,5,1,UA,1806,N37287,12953,13930,900,906,6,34,940,166,162,113,733,1033,15,1046,1048,2,0,0,,,,,,
2015,10,8,4,WN,3233,N908WN,10821,11042,925,925,0,27,952,75,84,54,314,1046,3,1040,1049,9,0,0,,,,,,
2015,10,5,1,MQ,3325,N642MQ,14524,13930,1502,1457,-5,17,1514,133,153,108,642,1602,28,1615,1630,15,0,0,,15,0,0,0,0
2015,2,17,2,AA,22,N797AA,LAX,JFK,1525,1622,57,14,1636,322,317,293,2475,29,10,2347,39,52,0,0,,0,0,0,52,0
2015,8,27,4,EV,5435,N922EV,MLU,ATL,600,553,-7,10,603,90,91,71,448,814,10,830,824,-6,0,0,,,,,,
2015,1,30,5,UA,1155,N36280,TPA,EWR,1023,1047,24,14,1101,161,156,134,997,1315,8,1304,1323,19,0,0,,0,0,19,0,0
2015,7,25,6,UA,558,N463UA,DFW,ORD,610,606,-4,15,621,144,132,113,802,814,4,834,818,-16,0,0,,,,,,
2015,8,5,3,DL,1115,N369NW,ATL,PHX,1636,1644,8,22,1706,244,225,199,1587,1725,4,1740,1729,-11,0,0,,,,,,
2015,1,16,5,UA,1126,N18119,IAH,DEN,725,728,3,36,804,161,172,129,862,913,7,906,920,14,0,0,,,,,,
2015,3,18,3,WN,2971,N8305E,SAN,BWI,1305,1303,-2,10,1313,290,283,267,2295,2040,6,2055,2046,-9,0,0,,,,,,
2015,9,13,7,OO,7414,N454SW,RHI,MSP,710,708,-2,20,728,57,62,40,190,808,2,807,810,3,0,0,,,,,,
2015,6,22,1,OO,2825,N498CA,ORD,MKE,1120,,,,,46,,,67,,,1206,,,0,1,B,,,,,
2015,8,30,7,AA,1307,N3MCAA,LAX,ORD,1315,1336,21,33,1409,260,267,219,1744,1948,15,1935,2003,28,0,0,,7,0,0,0,21
2015,4,26,7,AA,2463,N3CUAA,PHL,MIA,545,544,-1,14,558,165,166,144,1013,822,8,830,830,0,0,0,,,,,,
2015,3,4,3,HA,318,N484HA,HNL,KOA,932,924,-8,13,937,43,55,37,163,1014,5,1015,1019,4,0,0,,,,,,
2015,5,18,1,EV,4678,N11193,PWM,EWR,1401,1417,16,26,1443,95,99,67,284,1550,6,1536,1556,20,0,0,,20,0,0,0,0
2015,4,18,6,MQ,3113,N928MQ,FSD,DFW,710,659,-11,10,709,139,138,122,737,911,6,929,917,-12,0,0,,,,,,
2015,12,25,5,B6,1534,N789JB,TPA,BDL,1935,1931,-4,24,1955,158,164,133,1111,2208,7,2213,2215,2,0,0,,,,,,
2015,9,28,1,AA,547,N565UW,SFO,PHX,1705,1700,-5,23,1723,121,125,96,651,1859,6,1906,1905,-1,0,0,,,,,,
2015,12,30,3,AA,639,N926UW,CLT,BOS,1315,1314,-1,33,1347,127,138,89,728,1516,16,1522,1532,10,0,0,,,,,,
2015,9,3,4,AS,70,N791AS,JNU,SIT,2222,2215,-7,9,2224,37,34,21,95,2245,4,2259,2249,-10,0,0,,,,,,
2015,10,26,1,AA,1581,N3CSAA,10529,11298,1745,1744,-1,12,1756,252,243,223,1471,2039,8,2057,2047,-10,0,0,,,,,,
2015,10,28,3,EV,6104,N14105,12266,12389,1000,958,-2,15,1013,213,235,213,1330,1346,7,1333,1353,20,0,0,,20,0,0,0,0
2015,9,5,6,MQ,3192,N508MQ,DFW,XNA,1810,1804,-6,13,1817,70,69,44,280,1901,12,1920,1913,-7,0,0,,,,,,
2015,6,12,5,WN,604,N8660A,BNA,FLL,800,811,11,7,818,135,123,113,793,1111,3,1115,1114,-1,0,0,,,,,,
2015,10,19,1,WN,1815,N703SW,13232,10693,2200,2212,12,7,2219,80,69,54,395,2313,8,2320,2321,1,0,0,,,,,,
2015,11,25,3,AA,148,N3FXAA,MIA,CLT,620,616,-4,22,638,128,127,102,650,820,3,828,823,-5,0,0,,,,,,
2015,7,23,4,AA,1801,N824AW,PBI,CLT,650,641,-9,11,652,113,106,90,590,822,5,843,827,-16,0,0,,,,,,
2015,2,1,7,AS,311,N796AS,PSP,SFO,700,645,-15,12,657,90,86,69,421,806,5,830,811,-19,0,0,,,,,,
2015,9,29,2,DL,2252,N954DL,CHS,ATL,845,843,-2,15,858,78,75,50,259,948,10,1003,958,-5,0,0,,,,,,
2015,9,14,1,WN,594,N8633A,DAL,MCO,740,758,18,14,812,150,148,129,973,1121,5,1110,1126,16,0,0,,0,0,16,0,0
2015,10,17,6,DL,999,N989AT,11433,11618,1938,1938,0,13,1951,102,86,67,488,2058,6,2120,2104,-16,0,0,,,,,,
2015,8,2,7,DL,1935,N933AT,LGA,TPA,1510,1509,-1,21,1530,193,165,140,1010,1750,4,1823,1754,-29,0,0,,,,,,
2015,9,17,4,AA,2302,N488AA,DFW,MSP,1517,1532,15,14,1546,145,149,131,852,1757,4,1742,1801,19,0,0,,4,0,2,13,0
2015,8,8,6,WN,4352,N723SW,DCA,ATL,1655,1703,8,10,1713,115,95,77,547,1830,8,1850,1838,-12,0,0,,,,,,
2015,10,15,4,UA,1990,N17229,14057,11292,1749,1742,-7,9,1751,151,141,125,991,2056,7,2120,2103,-17,0,0,,,,,,
2015,12,25,5,AA,1525,N3FHAA,PDX,DFW,1205,1202,-3,22,1224,221,228,193,1616,1737,13,1746,1750,4,0,0,,,,,,
2015,12,29,2,AA,1728,N194UW,PHL,MCO,755,749,-6,25,814,168,170,128,861,1022,17,1043,1039,-4,0,0,,,,,,
2015,5,1,5,UA,1165,N35204,SFO,ORD,1742,1739,-3,16,1755,251,238,217,1846,2332,5,2353,2337,-16,0,0,,,,,,
2015,10,20,2,EV,5091,N860AS,14814,10397,1212,1201,-11,10,1211,100,95,77,551,1428,8,1452,1436,-16,0,0,,,,,,
2015,12,2,3,WN,3089,N7725A,BWI,PBI,1655,1737,42,12,1749,145,150,132,883,2001,6,1920,2007,47,0,0,,5,0,11,31,0
2015,4,12,7,UA,1216,N69813,LAX,IAH,1610,1639,29,13,1652,192,208,183,1379,2155,12,2122,2207,45,0,0,,16,0,21,8,0
2015,10,31,6,AA,1426,N4XGAA,14122,11298,1518,1508,-10,10,1518,186,188,173,1067,1711,5,1724,1716,-8,0,0,,,,,,
2015,4,21,2,UA,391,N846UA,LAX,SFO,1817,1813,-4,20,1833,83,81,55,337,1928,6,1940,1934,-6,0,0,,,,,,
2015,4,6,1,WN,439,N458WN,PHL,MCO,1325,1324,-1,12,1336,155,134,115,861,1531,7,1600,1538,-22,0,0,,,,,,
2015,4,18,6,OO,5571,N778SK,GJT,DEN,745,742,-3,11,753,62,53,39,212,832,3,847,835,-12,0,0,,,,,,
2015,2,25,3,US,885,N555AY,ORD,CLT,725,724,-1,12,736,122,123,87,599,1003,24,1027,1027,0,0,0,,,,,,
2015,3,10,2,AA,1524,N590AA,LAS,DFW,1058,1050,-8,15,1105,157,168,141,1055,1526,12,1535,1538,3,0,0,,,,,,
2015,4,29,3,WN,1781,N956WN,OMA,LAS,1320,1314,-6,6,1320,175,150,134,1099,1334,10,1415,1344,-31,0,0,,,,,,
2015,3,28,6,DL,1383,N3736C,RDU,LAX,810,807,-3,11,818,358,310,289,2239,1007,10,1108,1017,-51,0,0,,,,,,
2015,3,18,3,DL,1214,N541US,DEN,ATL,20,17,-3,14,31,166,156,137,1199,448,5,506,453,-13,0,0,,,,,,
2015,10,21,3,EV,5477,N709EV,11433,11537,856,850,-6,20,910,77,75,52,332,1002,3,1013,1005,-8,0,0,,,,,,
2015,8,29,6,VX,444,N527VA,AUS,DAL,1025,1019,-6,9,1028,55,53,38,189,1106,6,1120,1112,-8,0,0,,,,,,
2015,10,16,5,DL,1426,N933DN,10397,15016,2240,2251,11,11,2302,102,86,71,484,2313,4,2322,2317,-5,0,0,,,,,,
2015,3,11,3,DL,2504,N986AT,ATL,HSV,1934,1931,-3,13,1944,62,49,32,151,1916,4,1936,1920,-16,0,0,,,,,,
2015,10,19,1,DL,2676,N979AT,12953,10721,1059,1058,-1,39,1137,81,81,35,184,1212,7,1220,1219,-1,0,0,,,,,,
2015,9,29,2,AA,1367,N3BEAA,MIA,LGA,1915,2029,74,20,2049,177,172,148,1096,2317,4,2212,2321,69,0,0,,0,0,0,69,0
2015,12,30,3,WN,1914,N445WN,ONT,SMF,530,526,-4,12,538,90,83,67,390,645,4,700,649,-11,0,0,,,,,,
2015,9,24,4,DL,748,N694DL,ATL,DTW,1050,1048,-2,9,1057,117,103,80,594,1217,14,1247,1231,-16,0,0,,,,,,
2015,11,27,5,NK,379,N521NK,ACY,MYR,620,633,13,9,642,88,79,65,466,747,5,748,752,4,0,0,,,,,,
2015,12,19,6,VX,330,N632VA,LAX,FLL,1355,1524,89,8,1532,290,268,255,2343,2247,5,2145,2252,67,0,0,,0,0,2,65,0
2015,1,29,4,UA,1082,N76288,PDX,EWR,750,750,0,11,801,309,308,285,2434,1546,12,1559,1558,-1,0,0,,,,,,
2015,11,19,4,AA,1871,N543UW,CLT,TPA,2000,1959,-1,14,2013,100,95,79,507,2132,2,2140,2134,-6,0,0,,,,,,
2015,2,4,3,DL,1734,N350NA,MSP,DTW,1114,1120,6,14,1134,106,98,71,528,1345,13,1400,1358,-2,0,0,,,,,,
2015,6,14,7,AA,368,N3LRAA,ORD,LGA,1329,1331,2,14,1345,132,117,99,733,1624,4,1641,1628,-13,0,0,,,,,,
2015,8,24,1,VX,174,N624VA,LAX,SFO,600,559,-1,20,619,70,77,54,337,713,3,710,716,6,0,0,,,,,,
2015,5,5,2,DL,2605,N926DL,ATL,SDF,2045,2043,-2,10,2053,83,69,53,321,2146,6,2208,2152,-16,0,0,,,,,,
2015,4,18,6,DL,1846,N948DN,ATL,DEN,1825,1822,-3,9,1831,206,178,164,1199,1915,5,1951,1920,-31,0,0,,,,,,
2015,7,12,7,WN,300,N928WN,DEN,TPA,1825,1824,-1,12,1836,210,192,176,1506,2332,4,2355,2336,-19,0,0,,,,,,
2015,7,3,5,WN,248,N486WN,LAX,HOU,925,927,2,10,937,200,194,180,1390,1437,4,1445,1441,-4,0,0,,,,,,
2015,5,14,4,DL,1685,N979DL,LGA,MCO,1130,1127,-3,37,1204,175,172,128,950,1412,7,1425,1419,-6,0,0,,,,,,
2015,3,24,2,DL,370,N144DA,ATL,LAX,1520,1535,15,30,1605,315,292,258,1947,1723,4,1735,1727,-8,0,0,,,,,,
2015,12,2,3,UA,414,N595UA,SFO,EWR,900,854,-6,25,919,319,346,302,2565,1721,19,1719,1740,21,0,0,,21,0,0,0,0
2015,3,19,4,DL,2039,N912DN,DCA,ATL,1700,1702,2,16,1718,119,117,93,547,1851,8,1859,1859,0,0,0,,,,,,
2015,4,20,1,OO,6533,N712SK,SJC,DEN,1010,1003,-7,11,1014,152,144,129,948,1323,4,1342,1327,-15,0,0,,,,,,
2015,10,6,2,OO,4794,N692CA,12892,14107,1020,1016,-4,23,1039,91,87,58,370,1137,6,1151,1143,-8,0,0,,,,,,
2015,9,23,3,EV,3954,N16919,EWR,GSP,1747,1740,-7,21,1801,120,114,88,594,1929,5,1947,1934,-13,0,0,,,,,,
2015,8,2,7,AA,150,N4XSAA,DFW,ELP,845,844,-1,16,900,100,91,73,551,913,2,925,915,-10,0,0,,,,,,
2015,11,13,5,B6,1633,N187JB,BTV,JFK,1117,1125,8,9,1134,73,67,54,266,1228,4,1230,1232,2,0,0,,,,,,
2015,4,12,7,WN,4383,N269WN,STL,MDW,715,708,-7,10,718,65,58,43,251,801,5,820,806,-14,0,0,,,,,,
2015,4,9,4,AA,2489,N3JFAA,DFW,LAX,1902,2159,177,20,2219,215,202,176,1235,2315,6,2037,2321,164,0,0,,0,0,0,161,3
2015,4,1,3,OO,5446,N788SK,ORD,CMX,1118,1127,9,13,1140,86,77,59,359,1339,5,1344,1344,0,0,0,,,,,,
2015,2,24,2,WN,974,N277WN,SAN,SEA,720,717,-3,10,727,180,169,154,1050,1001,5,1020,1006,-14,0,0,,,,,,
2015,4,18,6,WN,955,N765SW,SNA,OAK,1955,1950,-5,6,1956,85,71,59,371,2055,6,2120,2101,-19,0,0,,,,,,
2015,11,26,4,OO,5240,N120SY,ORD,DCA,714,713,-1,21,734,112,112,86,612,1000,5,1006,1005,-1,0,0,,,,,,
2015,1,4,7,WN,2372,N778SW,IAD,MDW,630,646,16,11,657,120,116,94,577,731,11,730,742,12,0,0,,,,,,
2015,1,21,3,UA,1037,N27239,BOS,ORD,905,900,-5,9,909,173,149,129,867,1018,11,1058,1029,-29,0,0,,,,,,
2015,4,28,2,AA,1588,N568AA,ORD,STL,1400,1439,39,20,1459,75,68,45,258,1544,3,1515,1547,32,0,0,,0,0,0,32,0
2015,3,24,2,DL,1765,N675DL,ATL,RSW,1220,1218,-2,12,1230,102,91,71,515,1341,8,1402,1349,-13,0,0,,,,,,
2015,8,23,7,UA,348,N479UA,ORD,IAH,931,931,0,17,948,162,149,128,925,1156,4,1213,1200,-13,0,0,,,,,,
2015,6,2,2,UA,1977,N75435,RSW,IAH,620,623,3,13,636,155,149,130,861,746,6,755,752,-3,0,0,,,,,,
2015,8,29,6,UA,1252,N38459,SFO,IAH,600,557,-3,15,612,237,216,195,1635,1127,6,1157,1133,-24,0,0,,,,,,
2015,11,27,5,UA,540,N494UA,IAH,DEN,1535,1529,-6,22,1551,155,148,120,862,1651,6,1710,1657,-13,0,0,,,,,,
2015,2,27,5,UA,1187,N38467,SEA,IAD,744,742,-2,17,759,296,287,263,2306,1522,7,1540,1529,-11,0,0,,,,,,
2015,5,23,6,DL,2265,N3730B,CMH,LAX,600,558,-2,8,606,285,277,264,1995,730,5,745,735,-10,0,0,,,,,,
2015,6,7,7,US,801,N722US,CLT,MEM,2100,2154,54,12,2206,96,90,73,511,2219,5,2136,2224,48,0,0,,0,0,48,0,0
2015,12,28,1,NK,742,N606NK,DFW,MSP,605,602,-3,12,614,143,132,111,852,805,9,828,814,-14,0,0,,,,,,
2015,4,23,4,WN,374,N249WN,LAX,OAK,530,523,-7,19,542,80,78,53,337,635,6,650,641,-9,0,0,,,,,,
2015,3,4,3,NK,323,N631NK,MSP,LAX,1625,1622,-3,13,1635,238,225,202,1535,1757,10,1823,1807,-16,0,0,,,,,,
2015,11,14,6,NK,168,N626NK,PHX,ORD,131,122,-9,11,133,199,199,173,1440,526,15,550,541,-9,0,0,,,,,,
2015,8,31,1,DL,2759,N925AT,SFO,LAX,1700,1658,-2,10,1708,94,75,57,337,1805,8,1834,1813,-21,0,0,,,,,,
2015,10,22,4,UA,1793,N38424,11042,13204,731,723,-8,9,732,146,130,110,895,922,11,957,933,-24,0,0,,,,,,
2015,4,1,3,WN,3566,N928WN,BWI,BOS,715,708,-7,28,736,80,93,55,369,831,10,835,841,6,0,0,,,,,,
2015,10,23,5,WN,747,N292WN,10821,13931,1350,1355,5,13,1408,55,46,30,159,1438,3,1445,1441,-4,0,0,,,,,,
2015,10,21,3,OO,6444,N905SW,14107,12892,936,929,-7,11,940,92,80,63,370,1043,6,1108,1049,-19,0,0,,,,,,
2015,2,20,5,WN,4537,N340LV,SMF,SAN,2035,2032,-3,8,2040,85,78,67,480,2147,3,2200,2150,-10,0,0,,,,,,
2015,3,25,3,WN,381,N684WN,PHX,TUL,1920,1943,23,8,1951,130,132,120,935,2351,4,2330,2355,25,0,0,,2,0,8,15,0
2015,10,29,4,AS,16,N407AS,14747,13204,815,809,-6,19,828,325,326,302,2554,1630,5,1640,1635,-5,0,0,,,,,,
2015,3,13,5,WN,1166,N623SW,DAL,MCI,805,837,32,7,844,85,73,61,460,945,5,930,950,20,0,0,,0,0,20,0,0
2015,9,20,7,OO,4508,N613SK,SEA,BOI,1920,1930,10,17,1947,86,76,55,399,2142,4,2146,2146,0,0,0,,,,,,
2015,4,28,2,MQ,3199,N855MQ,LGA,GSO,1500,1455,-5,32,1527,105,105,70,461,1637,3,1645,1640,-5,0,0,,,,,,
2015,11,22,7,DL,1552,N959DL,ATL,BNA,2214,2211,-3,14,2225,68,60,41,214,2206,5,2222,2211,-11,0,0,,,,,,
2015,7,17,5,UA,1907,N66808,BOS,SFO,1802,2105,183,14,2119,401,391,370,2704,29,7,2143,36,173,0,0,,0,0,26,147,0
2015,3,17,2,AS,743,N795AS,SLC,SFO,750,835,45,34,909,122,134,93,599,942,7,852,949,57,0,0,,12,0,45,0,0
2015,12,10,4,OO,6387,N934SW,SFO,PSP,1905,2223,198,25,2248,91,88,57,421,2345,6,2036,2351,195,0,0,,0,0,0,195,0
2015,2,24,2,VX,404,N635VA,LAX,JFK,730,729,-1,11,740,315,326,306,2475,1546,9,1545,1555,10,0,0,,,,,,
2015,10,3,6,AA,2337,N483AA,13930,11298,835,830,-5,19,849,163,144,109,802,1038,16,1118,1054,-24,0,0,,,,,,
2015,11,15,7,B6,886,N292JB,RDU,JFK,1025,1025,0,12,1037,87,84,66,427,1143,6,1152,1149,-3,0,0,,,,,,
2015,1,4,7,OO,4606,N549CA,LAS,LAX,1636,1637,1,25,1702,74,93,42,236,1744,26,1750,1810,20,0,0,,19,0,0,1,0
2015,11,9,1,EV,5332,N232PQ,MSP,GRB,1500,1457,-3,18,1515,63,68,46,252,1601,4,1603,1605,2,0,0,,,,,,
2015,3,2,1,MQ,3109,N534MQ,GRR,ORD,603,601,-2,22,623,62,54,26,137,549,6,605,555,-10,0,0,,,,,,
2015,2,13,5,AS,650,N413AS,SEA,PHX,1455,1459,4,13,1512,161,159,141,1107,1833,5,1836,1838,2,0,0,,,,,,
2015,5,18,1,WN,4549,N390SW,DEN,LAX,625,624,-1,8,632,155,142,126,862,738,8,800,746,-14,0,0,,,,,,
2015,8,21,5,DL,2541,N327NB,ATL,DSM,1000,959,-1,22,1021,128,129,102,743,1103,5,1108,1108,0,0,0,,,,,,
2015,7,19,7,OO,2962,N944SW,PHX,FLG,2248,2247,-1,11,2258,44,37,21,119,2319,5,2332,2324,-8,0,0,,,,,,
2015,9,6,7,WN,2859,N413WN,ATL,STL,1355,1426,31,11,1437,100,94,79,484,1456,4,1435,1500,25,0,0,,0,0,21,4,0
2015,6,9,2,OO,6209,N130SY,ORD,CVG,2057,2120,23,12,2132,81,65,47,265,2319,6,2318,2325,7,0,0,,,,,,
2015,7,31,5,OO,4770,N913EV,MSP,DIK,1001,955,-6,12,1007,109,94,77,481,1024,5,1050,1029,-21,0,0,,,,,,
2015,4,26,7,US,2063,N745VJ,CLT,BWI,1450,1445,-5,24,1509,88,87,59,361,1608,4,1618,1612,-6,0,0,,,,,,
2015,6,30,2,UA,307,N440UA,BWI,LAX,1746,1748,2,14,1802,330,308,287,2329,1949,7,2016,1956,-20,0,0,,,,,,
2015,7,16,4,UA,424,N848UA,ORD,DTW,2110,2107,-3,55,2202,87,108,49,235,2351,4,2337,2355,18,0,0,,18,0,0,0,0
2015,11,17,2,AS,432,N622AS,SEA,LAX,1000,952,-8,11,1003,160,135,116,954,1159,8,1240,1207,-33,0,0,,,,,,
2015,2,23,1,OO,5651,N765SK,DEN,IND,1010,1010,0,32,1042,145,152,116,977,1438,4,1435,1442,7,0,0,,,,,,
2015,8,21,5,OO,2967,N944SW,PSP,PHX,1802,1755,-7,15,1810,73,79,48,261,1858,16,1915,1914,-1,0,0,,,,,,
2015,12,23,3,AA,1640,N013AA,EGE,ORD,1440,1456,16,50,1546,165,202,138,1007,1904,14,1825,1918,53,0,0,,37,0,16,0,0
2015,8,17,1,DL,1633,N957AT,ATL,HOU,815,821,6,15,836,128,120,97,696,913,8,923,921,-2,0,0,,,,,,
2015,10,26,1,OO,4765,N810SK,13796,12892,1228,1227,-1,15,1242,87,86,56,337,1338,15,1355,1353,-2,0,0,,,,,,
2015,8,17,1,DL,2834,N6716C,LAS,ATL,1230,1226,-4,14,1240,248,249,229,1747,1929,6,1938,1935,-3,0,0,,,,,,
2015,3,2,1,DL,1462,N914DE,ATL,PIT,1535,1552,17,17,1609,108,99,76,526,1725,6,1723,1731,8,0,0,,,,,,
2015,8,14,5,EV,4629,N11544,CVG,EWR,1638,1859,141,14,1913,117,114,90,569,2043,10,1835,2053,138,0,0,,0,0,0,138,0
2015,2,4,3,US,2004,N823AW,PHL,DTW,2055,2055,0,20,2115,107,119,86,453,2241,13,2242,2254,12,0,0,,,,,,
2015,7,17,5,VX,486,N849VA,LAX,LAS,1235,1244,9,11,1255,70,68,44,236,1339,13,1345,1352,7,0,0,,,,,,
2015,10,21,3,UA,392,N842UA,14057,14771,555,549,-6,9,558,107,95,81,550,719,5,742,724,-18,0,0,,,,,,
2015,6,16,2,EV,4324,N13994,MAF,IAH,1633,1918,165,18,1936,92,93,68,429,2044,7,1805,2051,166,0,0,,1,0,0,165,0
2015,6,6,6,WN,1687,N8329B,MCO,BWI,2015,2025,10,6,2031,135,121,107,787,2218,8,2230,2226,-4,0,0,,,,,,
2015,12,10,4,DL,2452,N635DL,ATL,RIC,948,947,-1,18,1005,90,88,65,481,1110,5,1118,1115,-3,0,0,,,,,,
2015,12,12,6,WN,1362,N431WN,STL,SFO,1035,1030,-5,9,1039,270,258,243,1735,1242,6,1305,1248,-17,0,0,,,,,,
2015,8,4,2,EV,5580,N135EV,ATL,AGS,1130,1126,-4,13,1139,52,43,27,143,1206,3,1222,1209,-13,0,0,,,,,,
2015,2,21,6,HA,311,N476HA,ITO,HNL,2003,2020,17,10,2030,49,54,37,216,2107,7,2052,2114,22,0,0,,0,0,5,17,0
2015,4,27,1,WN,839,N655WN,DEN,LAX,1700,1748,48,9,1757,150,126,107,862,1844,10,1830,1854,24,0,0,,0,0,0,24,0
2015,11,11,3,UA,612,N30401,LAS,ORD,1240,1421,101,16,1437,220,,,1514,,,1820,,,1,0,,,,,,
2015,8,9,7,OO,5483,N908SW,DEN,SLC,1845,1841,-4,8,1849,90,78,65,391,1954,5,2015,1959,-16,0,0,,,,,,
2015,6,21,7,AA,2309,N434AA,ORD,DFW,715,709,-6,22,731,154,170,136,802,947,12,949,959,10,0,0,,,,,,
2015,1,19,1,AS,615,N440AS,LAS,SEA,700,654,-6,18,712,155,166,137,867,929,11,935,940,5,0,0,,,,,,
2015,4,22,3,OO,4725,N631SK,SEA,SJC,1635,1630,-5,19,1649,123,129,102,697,1831,8,1838,1839,1,0,0,,,,,,
2015,2,26,4,WN,1072,N430WN,ATL,DCA,1840,1925,45,20,1945,100,94,68,547,2053,6,2020,2059,39,0,0,,0,0,37,2,0
2015,8,10,1,DL,1626,N958AT,ATL,BHM,1525,1524,-1,17,1541,60,48,25,134,1506,6,1525,1512,-13,0,0,,,,,,
2015,1,15,4,B6,72,N627JB,SLC,JFK,2248,2246,-2,13,2259,252,248,229,1990,448,6,500,454,-6,0,0,,,,,,
2015,3,20,5,DL,401,N358NB,AUS,JFK,1300,1321,21,19,1340,222,209,181,1521,1741,9,1742,1750,8,0,0,,,,,,
2015,7,1,3,AA,2491,N4WNAA,DFW,SAN,715,713,-2,17,730,182,165,144,1171,754,4,817,758,-19,0,0,,,,,,
2015,7,18,6,AA,1856,N541UW,PHX,PHL,700,658,-2,15,713,276,261,241,2075,1414,5,1436,1419,-17,0,0,,,,,,
2015,9,9,3,AA,290,N3KNAA,MCO,JFK,1125,1256,91,16,1312,153,148,124,944,1516,8,1358,1524,86,0,0,,0,0,17,69,0
2015,6,19,5,US,1922,N750UW,BDL,CLT,1915,2008,53,7,2015,123,114,102,644,2157,5,2118,2202,44,0,0,,0,0,0,44,0
2015,2,20,5,WN,473,N922WN,BWI,ABQ,835,834,-1,11,845,280,271,252,1670,1057,8,1115,1105,-10,0,0,,,,,,
2015,6,28,7,DL,1969,N940DL,OMA,DTW,1730,1719,-11,11,1730,115,110,91,651,2001,8,2025,2009,-16,0,0,,,,,,
2015,4,24,5,DL,588,N683DA,SEA,MSP,1105,1100,-5,22,1122,191,198,171,1399,1613,5,1616,1618,2,0,0,,,,,,
2015,10,22,4,WN,322,N481WN,14057,14893,1305,1305,0,14,1319,85,83,65,479,1424,4,1430,1428,-2,0,0,,,,,,
2015,5,30,6,AA,242,N3JLAA,SFO,ORD,750,750,0,11,801,262,251,226,1846,1347,14,1412,1401,-11,0,0,,,,,,
2015,3,28,6,UA,1129,N73275,SEA,IAH,2309,2344,35,14,2358,245,232,209,1874,527,9,514,536,22,0,0,,0,0,17,5,0
2015,8,30,7,AS,311,N459AS,SFO,SEA,850,842,-8,21,903,122,131,101,679,1044,9,1052,1053,1,0,0,,,,,,
2015,1,23,5,WN,60,N466WN,SAT,HOU,1940,1941,1,10,1951,50,48,33,192,2024,5,2030,2029,-1,0,0,,,,,,
2015,9,20,7,WN,2646,N551WN,MKE,LGA,1615,1613,-2,13,1626,130,121,104,738,1910,4,1925,1914,-11,0,0,,,,,,
2015,11,15,7,AA,1231,N425AA,SJC,DFW,828,824,-4,12,836,212,198,178,1438,1334,8,1400,1342,-18,0,0,,,,,,
2015,5,16,6,EV,2689,N680AE,DFW,VPS,1820,1819,-1,21,1840,122,133,102,641,2022,10,2022,2032,10,0,0,,,,,,
2015,8,8,6,AA,721,N152UW,CLT,LAX,1800,1800,0,12,1812,313,293,270,2125,1942,11,2013,1953,-20,0,0,,,,,,
2015,5,13,3,DL,1891,N941DN,TPA,ATL,1140,1139,-1,14,1153,92,90,69,406,1302,7,1312,1309,-3,0,0,,,,,,
2015,2,9,1,UA,758,N512UA,SFO,JFK,700,653,-7,22,715,339,312,281,2586,1456,9,1539,1505,-34,0,0,,,,,,
2015,4,22,3,WN,234,N204WN,BHM,HOU,635,631,-4,7,638,110,118,106,570,824,5,825,829,4,0,0,,,,,,
2015,11,3,2,WN,2851,N422WN,SNA,SMF,1050,1051,1,8,1059,90,78,66,404,1205,4,1220,1209,-11,0,0,,,,,,
